,country,region,incgroup4,parent,child,MEANp,MEANc,SDp,SDc,CAT,DIF,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,GEI %,Gender Economic Participation and Opportunity Equality %,Gender Education Attainment Equality %,Gender Health and Survival Equality %,Gender Political Empowerment,sub-region,Political Instability Estimate,IQ,Average Income (USD),"Education expenditure
per inhabitant (USD)","Daily maximum
temperature Celsius"
1492,Georgia,Europe & Central Asia,Upper middle income,mom,daughter,10.675872,12.463307,3.6077356,2.2404859,0.72364819,2.7266004,0.72865725,1.0,0.94360787,0.29006827,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1493,Georgia,Europe & Central Asia,Upper middle income,mom,son,9.460721,12.110756,4.0842257,3.3126676,0.74124265,3.2267222,0.73744738,0.91645014,0.85486823,0.53423053,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1494,Georgia,Europe & Central Asia,Upper middle income,avg,all,11.217213,12.733224,3.0651753,2.2469225,0.64586532,2.1698027,0.73946863,0.97566372,0.94464415,0.38820443,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1495,Georgia,Europe & Central Asia,Upper middle income,avg,daughter,11.444781,12.76284,2.9528453,2.2500408,0.6767801,1.9957845,0.49568117,0.9830364,0.97158831,0.40205103,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1496,Georgia,Europe & Central Asia,Upper middle income,avg,son,10.807529,12.679908,3.2267625,2.2474046,0.59296817,2.4675586,1.0,0.96935093,0.87766248,0.36750215,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1497,Georgia,Europe & Central Asia,Upper middle income,dad,all,11.268454,12.729382,3.3546035,2.2441692,0.70700353,2.3318799,0.76167685,0.98471308,0.9593628,0.42570931,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1498,Georgia,Europe & Central Asia,Upper middle income,dad,daughter,11.486268,12.76188,3.3289988,2.2529035,0.7387439,2.166873,0.57274932,0.98980373,0.97427732,0.44375879,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1499,Georgia,Europe & Central Asia,Upper middle income,dad,son,10.878854,12.671253,3.3752577,2.2342803,0.65151966,2.6203206,1.0,0.97997516,0.91656542,0.40008423,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1500,Georgia,Europe & Central Asia,Upper middle income,max,all,11.678921,12.733224,3.2997949,2.2469225,0.63904512,2.0114999,0.73946863,0.97566372,0.94214648,0.37037623,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1501,Georgia,Europe & Central Asia,Upper middle income,max,daughter,11.95636,12.76284,3.2670386,2.2500408,0.65890032,1.7950906,0.49568117,0.9830364,0.96995652,0.3718468,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1502,Georgia,Europe & Central Asia,Upper middle income,max,son,11.179456,12.679908,3.3098748,2.2474046,0.60444212,2.3886523,1.0,0.96935093,0.87573993,0.36803833,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1503,Georgia,Europe & Central Asia,Upper middle income,mom,all,11.165874,12.710958,3.0676622,2.2412312,0.67720491,2.2488706,0.78981954,0.98113441,0.95039636,0.39879251,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1504,Georgia,Europe & Central Asia,Upper middle income,mom,daughter,11.418097,12.742193,2.9395041,2.2453094,0.69239813,2.0644555,0.49568117,0.98811239,0.97344053,0.40690872,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1505,Georgia,Europe & Central Asia,Upper middle income,mom,son,10.708381,12.654303,3.2468944,2.2396629,0.65073192,2.5701995,1.0,0.97386372,0.90060914,0.38518253,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1506,Georgia,Europe & Central Asia,Upper middle income,avg,all,12.145178,12.862654,2.9700778,2.7039847,0.47058851,1.4102597,0.0,0.82820666,0.77574199,0.31506345,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1508,Georgia,Europe & Central Asia,Upper middle income,avg,son,11.900317,12.466887,3.5053885,3.1395626,0.44248888,1.3304566,0.0,0.74541014,0.67270225,0.31213865,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1509,Georgia,Europe & Central Asia,Upper middle income,dad,all,12.222548,12.837128,3.3229706,2.6878407,0.52826101,1.5772532,0.13907282,0.89923537,0.85099471,0.27057353,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1511,Georgia,Europe & Central Asia,Upper middle income,dad,son,11.957414,12.455497,3.7621593,3.1299369,0.46881115,1.3072716,0.13907282,0.84970009,0.79156405,0.20194027,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1512,Georgia,Europe & Central Asia,Upper middle income,max,all,12.768442,12.862654,3.1931219,2.7039847,0.4601658,1.1217222,0.0,0.82820666,0.78590381,0.27347928,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1514,Georgia,Europe & Central Asia,Upper middle income,max,son,12.508976,12.466887,3.6991675,3.1395626,0.40084377,0.8713342,0.0,0.74541014,0.68603086,0.23800641,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1515,Georgia,Europe & Central Asia,Upper middle income,mom,all,11.961721,12.848016,3.0936043,2.6948318,0.58991122,1.7125819,0.31554765,0.86517048,0.85576493,0.35744426,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1516,Georgia,Europe & Central Asia,Upper middle income,mom,daughter,12.077781,13.10959,2.6941407,2.3248973,0.64573586,1.8824543,1.0,0.90205503,0.90966934,0.40263143,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1517,Georgia,Europe & Central Asia,Upper middle income,mom,son,11.797854,12.478695,3.5863497,3.1153533,0.51129687,1.4733614,0.0,0.8382529,0.76832885,0.29248634,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1527,Georgia,Europe & Central Asia,Upper middle income,mom,all,12.297393,13.07468,2.4859815,2.3850996,0.50242633,1.6050771,1.0,0.90110099,0.88367003,0.33591354,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1528,Georgia,Europe & Central Asia,Upper middle income,mom,daughter,12.255018,13.317201,2.6435416,2.272764,0.60060698,1.9608561,1.0,0.87222016,0.86406165,0.43623194,0.732,0.705,1.0,0.977,0.245,Western Asia,-0.31,92,1313.0,38.0,20
1530,Ghana,Sub-Saharan Africa,Lower middle income,avg,all,0.89526039,4.5095034,2.4011986,5.2457061,0.37897295,3.614243,0.36413974,0.53256524,0.4122456,0.19535086,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1531,Ghana,Sub-Saharan Africa,Lower middle income,avg,daughter,0.90292215,3.0020449,2.3917158,4.2987242,0.24692783,2.0991228,0.24479021,0.28125003,0.23432162,0.15840852,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1532,Ghana,Sub-Saharan Africa,Lower middle income,avg,son,0.88587481,6.3561301,2.4140086,5.6938725,0.54072738,5.4702554,0.50904113,0.90404677,0.57719773,0.25583619,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1533,Ghana,Sub-Saharan Africa,Lower middle income,dad,all,1.4291227,4.5324244,3.65516,5.2617993,0.35780436,3.1553407,0.36534411,0.40922704,0.31043544,0.23995616,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1534,Ghana,Sub-Saharan Africa,Lower middle income,dad,daughter,1.4333512,2.9942708,3.6526437,4.2959461,0.22920081,1.6271224,0.2442608,0.13096248,0.12103793,0.13980062,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1535,Ghana,Sub-Saharan Africa,Lower middle income,dad,son,1.4239453,6.4158039,3.6601713,5.7070203,0.51475918,5.020462,0.51330024,0.8865785,0.55086219,0.32486129,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1536,Ghana,Sub-Saharan Africa,Lower middle income,max,all,1.4554327,4.5095034,3.6698635,5.2457061,0.35495517,3.1062555,0.36413974,0.37620577,0.29493704,0.23995616,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1537,Ghana,Sub-Saharan Africa,Lower middle income,max,daughter,1.4792402,3.0020449,3.6855824,4.2987242,0.22844546,1.589285,0.24479021,0.10050277,0.11952932,0.13980062,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1538,Ghana,Sub-Saharan Africa,Lower middle income,max,son,1.4262686,6.3561301,3.6522703,5.6938725,0.50942004,4.9584351,0.50904113,0.90304261,0.52751142,0.32486129,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1539,Ghana,Sub-Saharan Africa,Lower middle income,mom,all,0.37328887,4.5347104,1.8078662,5.2430897,0.40830749,4.1614213,0.40589303,0.62387234,0.41302204,0.3169052,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1540,Ghana,Sub-Saharan Africa,Lower middle income,mom,daughter,0.37416071,3.0636501,1.801711,4.3285651,0.28834438,2.6894894,0.28710046,0.45242441,0.20883738,0.44743991,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1541,Ghana,Sub-Saharan Africa,Lower middle income,mom,son,0.3722024,6.3679252,1.8164504,5.689054,0.55780381,5.9957228,0.55348325,1.0,0.61962271,0.0,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1542,Ghana,Sub-Saharan Africa,Lower middle income,avg,all,1.4332937,6.4778304,3.0022199,5.3079686,0.52996075,5.0586963,0.51680458,0.71646613,0.38098198,0.23657335,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1543,Ghana,Sub-Saharan Africa,Lower middle income,avg,daughter,1.6400886,5.188724,3.1835032,5.1000037,0.41014311,3.5651195,0.37991488,0.63831794,0.3193754,0.16876897,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1544,Ghana,Sub-Saharan Africa,Lower middle income,avg,son,1.2067513,7.890038,2.7735009,5.1717134,0.6610449,6.6927147,0.65525109,0.83475882,0.46191496,0.36936185,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1545,Ghana,Sub-Saharan Africa,Lower middle income,dad,all,2.1680868,6.5140662,4.294528,5.3078547,0.48681054,4.4698358,0.52272511,0.63376856,0.32465839,0.18224476,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1546,Ghana,Sub-Saharan Africa,Lower middle income,dad,daughter,2.4596286,5.214673,4.5065351,5.1121731,0.35275078,2.8716509,0.38582379,0.51282787,0.21628006,0.16312474,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1547,Ghana,Sub-Saharan Africa,Lower middle income,dad,son,1.8514035,7.9255152,4.0292583,5.1553302,0.63183951,6.1987901,0.66047895,0.79255807,0.48448795,0.21312955,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1548,Ghana,Sub-Saharan Africa,Lower middle income,max,all,2.2326443,6.4778304,4.3538818,5.3079686,0.48085395,4.375679,0.51680458,0.60812187,0.32337484,0.18268351,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1549,Ghana,Sub-Saharan Africa,Lower middle income,max,daughter,2.5462449,5.188724,4.5747609,5.1000037,0.34654605,2.7688584,0.37991488,0.47842437,0.21067706,0.17362981,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1550,Ghana,Sub-Saharan Africa,Lower middle income,max,son,1.8890972,7.890038,4.072083,5.1717134,0.62715805,6.126019,0.65525109,0.76575768,0.49968457,0.19441795,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1551,Ghana,Sub-Saharan Africa,Lower middle income,mom,all,0.76006037,6.5628624,2.5654392,5.2770514,0.572294,5.8147335,0.57758188,0.66357416,0.46864513,0.22361429,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1552,Ghana,Sub-Saharan Africa,Lower middle income,mom,daughter,0.85422021,5.2832518,2.7215683,5.0718751,0.46181667,4.4477329,0.4705095,0.46191326,0.35940972,0.057728752,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1553,Ghana,Sub-Saharan Africa,Lower middle income,mom,son,0.6563201,7.9726686,2.3781233,5.139071,0.69383478,7.3186293,0.69367021,0.87007153,0.64588583,0.37986413,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1554,Ghana,Sub-Saharan Africa,Lower middle income,avg,all,2.4445202,6.6498299,3.7599387,5.128417,0.48891664,4.2285342,0.49338633,0.63565582,0.29184961,0.26520404,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1555,Ghana,Sub-Saharan Africa,Lower middle income,avg,daughter,2.4373653,5.5278769,3.7331851,5.0032887,0.37816012,3.11605,0.37628239,0.50200886,0.22550175,0.24578497,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1556,Ghana,Sub-Saharan Africa,Lower middle income,avg,son,2.4528935,7.9628673,3.7917986,4.9595537,0.61871135,5.5322456,0.63005316,0.79433185,0.36975071,0.28804347,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1557,Ghana,Sub-Saharan Africa,Lower middle income,dad,all,3.5025616,6.7210331,5.0758457,5.1162372,0.43009177,3.4024858,0.50408322,0.61431861,0.2413072,0.1589637,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1558,Ghana,Sub-Saharan Africa,Lower middle income,dad,daughter,3.4737706,5.5976028,5.0564418,4.9846945,0.32632494,2.3031905,0.39371696,0.55094045,0.14105952,0.12099972,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1559,Ghana,Sub-Saharan Africa,Lower middle income,dad,son,3.5364344,8.0427637,5.0994515,4.9514818,0.5522902,4.6970439,0.63526297,0.68300849,0.35718721,0.20418024,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1560,Ghana,Sub-Saharan Africa,Lower middle income,max,all,3.6342726,6.6498299,5.1379204,5.128417,0.41403514,3.200458,0.49338633,0.55387962,0.21803632,0.15740086,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1561,Ghana,Sub-Saharan Africa,Lower middle income,max,daughter,3.6486893,5.5278769,5.1342468,5.0032887,0.30969667,2.0598061,0.37628239,0.47188973,0.13593407,0.12398072,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1562,Ghana,Sub-Saharan Africa,Lower middle income,max,son,3.6174006,7.9628673,5.1432729,4.9595537,0.53613329,4.5352631,0.63005316,0.6433813,0.31513098,0.1977932,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1563,Ghana,Sub-Saharan Africa,Lower middle income,mom,all,1.4500082,6.6988473,3.4385107,5.1226821,0.5522697,5.2557893,0.57083791,0.70853919,0.38206801,0.1713351,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1564,Ghana,Sub-Saharan Africa,Lower middle income,mom,daughter,1.3930441,5.53549,3.3736987,4.9951987,0.44822818,4.1474257,0.465965,0.56926984,0.29331979,0.0783429,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1565,Ghana,Sub-Saharan Africa,Lower middle income,mom,son,1.5170529,8.0680799,3.5127766,4.9296832,0.67488056,6.5619745,0.69605619,0.85829723,0.47684935,0.28603491,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1566,Ghana,Sub-Saharan Africa,Lower middle income,avg,all,3.3169067,6.8324556,4.2519641,4.9774718,0.47011805,3.5512695,0.47529757,0.65489119,0.30715075,0.23836297,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1567,Ghana,Sub-Saharan Africa,Lower middle income,avg,daughter,3.2164977,5.6465449,4.2169976,4.8550878,0.36099476,2.463269,0.3502492,0.5404591,0.23712844,0.19887778,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1568,Ghana,Sub-Saharan Africa,Lower middle income,avg,son,3.4394336,8.2795973,4.2917271,4.7370772,0.6036402,4.8825355,0.63457888,0.78804749,0.39146563,0.27785692,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1569,Ghana,Sub-Saharan Africa,Lower middle income,dad,all,4.3862743,6.8784885,5.3802233,4.98136,0.40151396,2.7290299,0.49207935,0.6049701,0.23245886,0.17311431,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1570,Ghana,Sub-Saharan Africa,Lower middle income,dad,daughter,4.2716308,5.7003779,5.3484488,4.8719687,0.30070508,1.6324753,0.36977386,0.51326442,0.16683027,0.10428936,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1571,Ghana,Sub-Saharan Africa,Lower middle income,dad,son,4.526504,8.3195314,5.4163642,4.7291274,0.52561367,4.0789313,0.64679796,0.69642419,0.31324482,0.24254756,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1572,Ghana,Sub-Saharan Africa,Lower middle income,max,all,4.5967932,6.8324556,5.412333,4.9774718,0.38420299,2.4863267,0.47529757,0.60520327,0.2139115,0.18340307,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1573,Ghana,Sub-Saharan Africa,Lower middle income,max,daughter,4.4651523,5.6465449,5.3908749,4.8550878,0.28297219,1.4028378,0.3502492,0.55098462,0.14557756,0.12832715,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1574,Ghana,Sub-Saharan Africa,Lower middle income,max,son,4.7574315,8.2795973,5.4349289,4.7370772,0.50837779,3.8153892,0.63457888,0.65302229,0.29770607,0.2409461,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1575,Ghana,Sub-Saharan Africa,Lower middle income,mom,all,2.3087683,6.8910341,4.1445222,4.9419689,0.54376143,4.630631,0.57377166,0.71809363,0.36916128,0.28907678,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1576,Ghana,Sub-Saharan Africa,Lower middle income,mom,daughter,2.2312143,5.7032232,4.1120634,4.8299813,0.43514016,3.523437,0.46327752,0.61162168,0.26689249,0.24314168,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1577,Ghana,Sub-Saharan Africa,Lower middle income,mom,son,2.4039519,8.3488579,4.1826606,4.6813955,0.6769948,5.9887004,0.71329182,0.81004322,0.49311614,0.33411941,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1578,Ghana,Sub-Saharan Africa,Lower middle income,avg,all,4.6857491,8.09482,4.6379166,5.1478844,0.51826328,3.4773877,0.49214518,0.67652941,0.45596281,0.40697166,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1579,Ghana,Sub-Saharan Africa,Lower middle income,avg,daughter,4.4367757,7.1760077,4.5527577,5.1373501,0.44341904,2.7799463,0.41851562,0.61511171,0.35269985,0.36052281,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1580,Ghana,Sub-Saharan Africa,Lower middle income,avg,son,4.9831486,9.1923437,4.7210374,4.9420018,0.60862345,4.3194151,0.59052187,0.75107998,0.56421572,0.45648393,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1581,Ghana,Sub-Saharan Africa,Lower middle income,dad,all,5.7891564,8.1071491,5.5128317,5.1192298,0.45825571,2.5660913,0.52205324,0.63104689,0.37898621,0.32535177,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1582,Ghana,Sub-Saharan Africa,Lower middle income,dad,daughter,5.5835834,7.197907,5.4998255,5.1086655,0.38029209,1.8378308,0.44806343,0.53497469,0.28950599,0.2864604,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1583,Ghana,Sub-Saharan Africa,Lower middle income,dad,son,6.0344849,9.1922312,5.5189929,4.9170647,0.55200821,3.4418361,0.61827868,0.71369809,0.48376694,0.36474344,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1584,Ghana,Sub-Saharan Africa,Lower middle income,max,all,6.1181564,8.09482,5.5087366,5.1478844,0.43377489,2.2145939,0.49214518,0.59367377,0.36386228,0.3224085,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1585,Ghana,Sub-Saharan Africa,Lower middle income,max,daughter,5.8749266,7.1760077,5.5099258,5.1373501,0.35732839,1.5079756,0.41851562,0.53903967,0.27095038,0.28481039,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1586,Ghana,Sub-Saharan Africa,Lower middle income,max,son,6.4086952,9.1923437,5.4939227,4.9420018,0.52607691,3.0677691,0.59052187,0.64313996,0.47042394,0.36356106,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1587,Ghana,Sub-Saharan Africa,Lower middle income,mom,all,3.6200063,8.1099443,4.7636142,5.1063943,0.59023094,4.5358071,0.61636317,0.72304595,0.4908309,0.48162255,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1588,Ghana,Sub-Saharan Africa,Lower middle income,mom,daughter,3.3618507,7.2000103,4.6394606,5.0838084,0.52281719,3.8635578,0.54784071,0.6793142,0.40498775,0.44570169,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1589,Ghana,Sub-Saharan Africa,Lower middle income,mom,son,3.9333649,9.2144566,4.8924003,4.9127893,0.67275083,5.3586955,0.70711577,0.77110708,0.57965791,0.52372128,0.666,0.598,0.951,0.978,0.135,Sub-Saharan Africa,0.13,69,523.0,34.0,32
1602,Greece,Europe & Central Asia,High income,avg,all,4.7311716,8.2169638,3.6647758,3.6633022,0.5760389,3.5695751,0.9187789,0.39221579,0.80019653,0.61299217,0.689,0.672,0.994,0.966,0.123,Southern Europe,-0.12,92,16865.0,541.0,22
1603,Greece,Europe & Central Asia,High income,avg,daughter,4.7581143,7.6989236,3.8748901,3.4015291,0.52667522,3.0262666,0.90672642,0.3108561,0.64430463,0.52099258,0.689,0.672,0.994,0.966,0.123,Southern Europe,-0.12,92,16865.0,541.0,22
1604,Greece,Europe & Central Asia,High income,avg,son,4.697659,8.861331,3.4061797,3.8884034,0.63711458,4.2417889,0.9376179,0.48047009,1.0,0.76871324,0.689,0.672,0.994,0.966,0.123,Southern Europe,-0.12,92,16865.0,541.0,22
